Query ID: 1 ; Query: coronavirus origin
Top 20 -> Document ID: 15bf0i7j ; Score: 6.089
Top 21 -> Document ID: nf7qk8fx ; Score: 5.834
Top 22 -> Document ID: z7a3g6e8 ; Score: 5.769
Top 23 -> Document ID: y39choxg ; Score: 5.742
Top 24 -> Document ID: y01w04lc ; Score: 5.725
Top 25 -> Document ID: lioj0tkn ; Score: 5.586
Top 26 -> Document ID: e4uyh2zb ; Score: 5.58
Top 27 -> Document ID: bjwkibz8 ; Score: 5.422
Top 28 -> Document ID: 6kuigenh ; Score: 5.389
Top 29 -> Document ID: 36dhfptw ; Score: 5.356
Top 30 -> Document ID: 030bc0h3 ; Score: 5.299
Top 31 -> Document ID: 517gka4h ; Score: 5.245
Top 32 -> Document ID: nyhn2cme ; Score: 5.239
Top 33 -> Document ID: 7mcfehzc ; Score: 5.214
Top 34 -> Document ID: jvdph782 ; Score: 5.201
Top 35 -> Document ID: 02qvv8le ; Score: 5.18
Top 36 -> Document ID: xftxcgeu ; Score: 5.176
Top 37 -> Document ID: n2v4v51j ; Score: 5.17
Top 38 -> Document ID: uq4eobf0 ; Score: 5.162
Top 39 -> Document ID: fhwgdfry ; Score: 5.143
Top 40 -> Document ID: 0vdxs1gz ; Score: 5.139
Top 41 -> Document ID: 2kv1ho3a ; Score: 5.126
Top 42 -> Document ID: 9ezhwvv9 ; Score: 5.046
Top 43 -> Document ID: p5bahejq ; Score: 5.042
Top 44 -> Document ID: dp33l9n2 ; Score: 5.04
Top 45 -> Document ID: msp7p2ef ; Score: 5.038
Top 46 -> Document ID: 5ezqv94a ; Score: 5.03
Top 47 -> Document ID: fugb778l ; Score: 4.98
Top 48 -> Document ID: 9xnjb7qv ; Score: 4.951
Top 49 -> Document ID: mxfoouja ; Score: 4.891
Top 50 -> Document ID: ycmqt1tv ; Score: 4.889
Query ID: 11 ; Query: coronavirus hospital rationing
Top 1 -> Document ID: wu1ygt6w ; Score: 4.524
Top 2 -> Document ID: hpm4juyq ; Score: 4.397
Top 3 -> Document ID: 8kg6wi88 ; Score: 4.0
Top 4 -> Document ID: 3rr0j5tk ; Score: 3.904
Top 5 -> Document ID: 20los4eg ; Score: 3.903
Top 6 -> Document ID: ex3vep1z ; Score: 3.839
Top 7 -> Document ID: 9g5iw056 ; Score: 3.82
Top 8 -> Document ID: urxr3xgp ; Score: 3.784
Top 9 -> Document ID: swwz4kzd ; Score: 3.725
Top 10 -> Document ID: 54geeqhc ; Score: 3.703
Top 11 -> Document ID: fzkxvr2e ; Score: 3.688
Top 12 -> Document ID: 62s0ttgc ; Score: 3.627
Top 13 -> Document ID: k5leys8j ; Score: 3.563
Top 14 -> Document ID: k84rcpav ; Score: 3.5
Top 15 -> Document ID: 99123nrx ; Score: 3.495
Top 16 -> Document ID: n2tckfjq ; Score: 3.417
Top 17 -> Document ID: wn9ggdes ; Score: 3.394
Top 18 -> Document ID: 4dkif94k ; Score: 3.394
Top 19 -> Document ID: w30hsr4m ; Score: 3.366
Top 20 -> Document ID: 8mvsqh6t ; Score: 3.36
Top 21 -> Document ID: pk2qk6iy ; Score: 3.333
Top 22 -> Document ID: j4cknud0 ; Score: 3.328
Top 23 -> Document ID: s4g3awyc ; Score: 3.286
Top 24 -> Document ID: 1m2mp7o7 ; Score: 3.28
Top 25 -> Document ID: 4qrg6lqu ; Score: 3.265
Top 26 -> Document ID: 40csibsx ; Score: 3.265
Top 27 -> Document ID: rxyu2wwg ; Score: 3.237
Top 28 -> Document ID: 76ia62hl ; Score: 3.222
Top 29 -> Document ID: ilfh0ds7 ; Score: 3.201
Top 30 -> Document ID: k8ik6gk0 ; Score: 3.195
Top 31 -> Document ID: bj142e9b ; Score: 3.164
Top 32 -> Document ID: ea9cvzuu ; Score: 3.154
Top 33 -> Document ID: wqal7tnn ; Score: 3.151
Top 34 -> Document ID: awyln0kk ; Score: 3.144
Top 35 -> Document ID: ueai8tno ; Score: 3.141
Top 36 -> Document ID: 9bhqyogh ; Score: 3.138
Top 37 -> Document ID: qdxqnwee ; Score: 3.13
Top 38 -> Document ID: 74asiiup ; Score: 3.118
Top 39 -> Document ID: a7azoulm ; Score: 3.115
Top 40 -> Document ID: 0edbnlo6 ; Score: 3.106
Top 41 -> Document ID: egp4t82x ; Score: 3.103
Top 42 -> Document ID: e8073l9p ; Score: 3.094
Top 43 -> Document ID: ee63ehmg ; Score: 3.092
Top 44 -> Document ID: sasspze6 ; Score: 3.092
Top 45 -> Document ID: d4fymkg9 ; Score: 3.089
Top 46 -> Document ID: lqioamh6 ; Score: 3.088
Top 47 -> Document ID: 3ij0n387 ; Score: 3.088
Top 48 -> Document ID: 2zanmu5z ; Score: 3.087
Top 49 -> Document ID: 6fk3nsyp ; Score: 3.085
Top 50 -> Document ID: kczhig5k ; Score: 3.076
Query ID: 12 ; Query: coronavirus quarantine
Top 1 -> Document ID: 64igat2s ; Score: 4.848
Top 2 -> Document ID: ts3llerc ; Score: 4.764
Top 3 -> Document ID: zrx8l9d7 ; Score: 4.764
Top 4 -> Document ID: bpu3hpbn ; Score: 4.746
Top 5 -> Document ID: mbdj3r0m ; Score: 4.726
Top 6 -> Document ID: 5f4g0ngk ; Score: 4.714
Top 7 -> Document ID: s0zdqd6d ; Score: 4.68
Top 8 -> Document ID: y9sel25v ; Score: 4.606
Top 9 -> Document ID: e2p46wa8 ; Score: 4.455
Top 10 -> Document ID: ophojm43 ; Score: 4.452
Top 11 -> Document ID: szsb1oan ; Score: 4.369
Top 12 -> Document ID: 346lwjr8 ; Score: 4.359
Top 13 -> Document ID: gdsh8wmv ; Score: 4.353
Top 14 -> Document ID: djq0lvr2 ; Score: 4.338
Top 15 -> Document ID: rr7r7ef0 ; Score: 4.303
Top 16 -> Document ID: f87h5qh6 ; Score: 4.283
Top 17 -> Document ID: ckay4ufw ; Score: 4.267
Top 18 -> Document ID: ejre2jwf ; Score: 4.199
Top 19 -> Document ID: o3bp0837 ; Score: 4.126
Top 20 -> Document ID: urlmoyrk ; Score: 4.113
Top 21 -> Document ID: 2g6jxi5k ; Score: 4.106
Top 22 -> Document ID: 73yg1bi1 ; Score: 4.074
Top 23 -> Document ID: d0dblf7y ; Score: 4.05
Top 24 -> Document ID: i2acghft ; Score: 4.048
Top 25 -> Document ID: 6f6t558e ; Score: 4.028
Top 26 -> Document ID: dr1ym2mb ; Score: 4.025
Top 27 -> Document ID: znqnv6cy ; Score: 4.003
Top 28 -> Document ID: ax81vr3g ; Score: 4.002
Top 29 -> Document ID: rr36a3my ; Score: 3.992
Top 30 -> Document ID: 5c579tli ; Score: 3.958
Top 31 -> Document ID: aywyllts ; Score: 3.957
Top 32 -> Document ID: mia3dytz ; Score: 3.95
Top 33 -> Document ID: lh4cs5qz ; Score: 3.941
Top 34 -> Document ID: vf88r8la ; Score: 3.941
Top 35 -> Document ID: pxfrh4a1 ; Score: 3.912
Top 36 -> Document ID: fy65vg05 ; Score: 3.891
Top 37 -> Document ID: y8hzi1gl ; Score: 3.882
Top 38 -> Document ID: zcsqzz0v ; Score: 3.87
Top 39 -> Document ID: d5p4chhg ; Score: 3.866
Top 40 -> Document ID: kp7qk49p ; Score: 3.857
Top 41 -> Document ID: 8tccbvxh ; Score: 3.857
Top 42 -> Document ID: v3n9ff16 ; Score: 3.823
Top 43 -> Document ID: lwe7whmg ; Score: 3.82
Top 44 -> Document ID: rjp6nzap ; Score: 3.819
Top 45 -> Document ID: 8znpqcth ; Score: 3.815
Top 46 -> Document ID: s956fh59 ; Score: 3.805
Top 47 -> Document ID: px0twvhs ; Score: 3.786
Top 48 -> Document ID: ry3m6x8c ; Score: 3.769
Top 49 -> Document ID: a7ih5226 ; Score: 3.768
Top 50 -> Document ID: pbs95hy0 ; Score: 3.766
Query ID: 13 ; Query: how does coronavirus spread
Top 1 -> Document ID: 0nvwbdwb ; Score: 5.8
Top 2 -> Document ID: nsbek99j ; Score: 5.791
Top 3 -> Document ID: 7n55kwlr ; Score: 4.44
Top 4 -> Document ID: xzsdflcg ; Score: 4.036
Top 5 -> Document ID: hmgmsviu ; Score: 3.862
Top 6 -> Document ID: mgmbdfhe ; Score: 3.751
Top 7 -> Document ID: 9fkrf3tf ; Score: 3.324
Top 8 -> Document ID: 3iz5x8et ; Score: 3.098
Top 9 -> Document ID: mkwdpy9g ; Score: 3.044
Top 10 -> Document ID: jjdtuofy ; Score: 3.024
Top 11 -> Document ID: 3oz6l9ne ; Score: 3.02
Top 12 -> Document ID: w6bk2x1n ; Score: 3.015
Top 13 -> Document ID: u1claajf ; Score: 3.015
Top 14 -> Document ID: bkup3pha ; Score: 3.013
Top 15 -> Document ID: ps56vgt4 ; Score: 3.007
Top 16 -> Document ID: a57o3col ; Score: 3.003
Top 17 -> Document ID: 2ftw85xw ; Score: 2.969
Top 18 -> Document ID: pi2xq0b2 ; Score: 2.956
Top 19 -> Document ID: v13k3mm2 ; Score: 2.952
Top 20 -> Document ID: yfzod931 ; Score: 2.946
Top 21 -> Document ID: 80dfqjql ; Score: 2.944
Top 22 -> Document ID: 8o5on4vn ; Score: 2.927
Top 23 -> Document ID: qrx83fbo ; Score: 2.916
Top 24 -> Document ID: 9pl7mta8 ; Score: 2.884
Top 25 -> Document ID: ke5967zx ; Score: 2.884
Top 26 -> Document ID: 010vptx3 ; Score: 2.883
Top 27 -> Document ID: vh4fbrn4 ; Score: 2.882
Top 28 -> Document ID: j5sb3g1u ; Score: 2.857
Top 29 -> Document ID: hgn6o5yf ; Score: 2.853
Top 30 -> Document ID: j472b35n ; Score: 2.852
Top 31 -> Document ID: 52kqp9yw ; Score: 2.852
Top 32 -> Document ID: jawwrsa5 ; Score: 2.85
Top 33 -> Document ID: 88clzw4v ; Score: 2.845
Top 34 -> Document ID: e8073l9p ; Score: 2.842
Top 35 -> Document ID: u1185h4k ; Score: 2.841
Top 36 -> Document ID: dgnddq80 ; Score: 2.838
Top 37 -> Document ID: 3nipr212 ; Score: 2.835
Top 38 -> Document ID: ar1nppy4 ; Score: 2.831
Top 39 -> Document ID: lm2ixz8n ; Score: 2.83
Top 40 -> Document ID: 3p5jdg5u ; Score: 2.829
Top 41 -> Document ID: okryb7ea ; Score: 2.825
Top 42 -> Document ID: iat80b4l ; Score: 2.823
Top 43 -> Document ID: a897c8s0 ; Score: 2.822
Top 44 -> Document ID: y49su5uc ; Score: 2.818
Top 45 -> Document ID: tc8eru1w ; Score: 2.817
Top 46 -> Document ID: l08v76mu ; Score: 2.817
Top 47 -> Document ID: k9xhphpl ; Score: 2.807
Top 48 -> Document ID: sratjyp7 ; Score: 2.806
Top 49 -> Document ID: x22rc60j ; Score: 2.797
Top 50 -> Document ID: fyq2tsvj ; Score: 2.787
Query ID: 14 ; Query: coronavirus super spreaders
Top 1 -> Document ID: v5egtgdo ; Score: 11.251
Top 2 -> Document ID: 414grqif ; Score: 10.329
Top 3 -> Document ID: j74wnaef ; Score: 9.586
Top 4 -> Document ID: dqkjofw2 ; Score: 9.14
Top 5 -> Document ID: av8ww9fd ; Score: 8.916
Top 6 -> Document ID: 2wc1bxi1 ; Score: 8.687
Top 7 -> Document ID: r6bzrkhg ; Score: 8.402
Top 8 -> Document ID: a95hh4yk ; Score: 8.39
Top 9 -> Document ID: q9lfnu6s ; Score: 8.356
Top 10 -> Document ID: bnh65bqg ; Score: 8.182
Top 11 -> Document ID: xgp2vx6o ; Score: 7.983
Top 12 -> Document ID: mz5gdb59 ; Score: 7.645
Top 13 -> Document ID: oen0ycsr ; Score: 7.446
Top 14 -> Document ID: 901m6zw0 ; Score: 7.157
Top 15 -> Document ID: yp38t4yb ; Score: 6.949
Top 16 -> Document ID: 75pu449b ; Score: 6.729
Top 17 -> Document ID: px0twvhs ; Score: 6.616
Top 18 -> Document ID: 1tklz3jf ; Score: 6.377
Top 19 -> Document ID: sjrnu3f3 ; Score: 6.23
Top 20 -> Document ID: 6imw1l2e ; Score: 6.174
Top 21 -> Document ID: cwcnov7s ; Score: 6.134
Top 22 -> Document ID: a12708qd ; Score: 6.115
Top 23 -> Document ID: gmpsniqt ; Score: 5.947
Top 24 -> Document ID: nu98xedb ; Score: 5.914
Top 25 -> Document ID: msgan1mk ; Score: 5.812
Top 26 -> Document ID: g381rbsq ; Score: 5.752
Top 27 -> Document ID: 82d0s6po ; Score: 5.721
Top 28 -> Document ID: c1a957ef ; Score: 5.523
Top 29 -> Document ID: 7gd3hjc3 ; Score: 5.508
Top 30 -> Document ID: bjx5td52 ; Score: 4.971
Top 31 -> Document ID: 69xjc5yq ; Score: 4.924
Top 32 -> Document ID: clrwsgni ; Score: 4.679
Top 33 -> Document ID: etl9uwt7 ; Score: 4.28
Top 34 -> Document ID: zwt4cq52 ; Score: 4.186
Top 35 -> Document ID: kb8dz8hd ; Score: 4.13
Top 36 -> Document ID: y4we4rrk ; Score: 4.086
Top 37 -> Document ID: gtajz6jr ; Score: 4.006
Top 38 -> Document ID: wu1ygt6w ; Score: 3.922
Top 39 -> Document ID: 1i8mmal2 ; Score: 3.885
Top 40 -> Document ID: 8o3l3rsf ; Score: 3.867
Top 41 -> Document ID: 0zchxz00 ; Score: 3.802
Top 42 -> Document ID: f8oxkz9g ; Score: 3.786
Top 43 -> Document ID: 6id8rb35 ; Score: 3.785
Top 44 -> Document ID: 62w6gmg3 ; Score: 3.762
Top 45 -> Document ID: gdmp0re0 ; Score: 3.704
Top 46 -> Document ID: s2d3q4ob ; Score: 3.702
Top 47 -> Document ID: xkl42ue9 ; Score: 3.7
Top 48 -> Document ID: veknsm70 ; Score: 3.671
Top 49 -> Document ID: qtfhpkk6 ; Score: 3.588
Top 50 -> Document ID: 84vf5bts ; Score: 3.497
Query ID: 15 ; Query: coronavirus outside body
Top 1 -> Document ID: hgau3922 ; Score: 6.429
Top 2 -> Document ID: 4od8qt36 ; Score: 5.77
Top 3 -> Document ID: ti9b1etu ; Score: 5.662
Top 4 -> Document ID: fk4um9nw ; Score: 5.16
Top 5 -> Document ID: cr22vp8b ; Score: 4.862
Top 6 -> Document ID: rdb4xpyc ; Score: 4.797
Top 7 -> Document ID: 2w3bx6p8 ; Score: 4.567
Top 8 -> Document ID: 7reqkx3h ; Score: 4.463
Top 9 -> Document ID: y2nhss9u ; Score: 4.282
Top 10 -> Document ID: u9jdb2nw ; Score: 4.225
Top 11 -> Document ID: w8dfhxyt ; Score: 4.215
Top 12 -> Document ID: 4p68aym1 ; Score: 4.129
Top 13 -> Document ID: ecu579el ; Score: 4.094
Top 14 -> Document ID: zg17f7bd ; Score: 4.065
Top 15 -> Document ID: axljtddn ; Score: 4.04
Top 16 -> Document ID: uqgrjjwp ; Score: 3.956
Top 17 -> Document ID: jpu9dpp0 ; Score: 3.91
Top 18 -> Document ID: uumeeyns ; Score: 3.91
Top 19 -> Document ID: xqhncvbh ; Score: 3.901
Top 20 -> Document ID: b35wzqb0 ; Score: 3.897
Top 21 -> Document ID: fkcm9gek ; Score: 3.884
Top 22 -> Document ID: vkhg20he ; Score: 3.875
Top 23 -> Document ID: ssa5rzd5 ; Score: 3.865
Top 24 -> Document ID: w4zad1zt ; Score: 3.826
Top 25 -> Document ID: dkncpt8g ; Score: 3.826
Top 26 -> Document ID: 4g85h6ta ; Score: 3.826
Top 27 -> Document ID: j1yqn9xg ; Score: 3.794
Top 28 -> Document ID: imexhlwn ; Score: 3.794
Top 29 -> Document ID: 1k9r1n9a ; Score: 3.741
Top 30 -> Document ID: ragcpbl6 ; Score: 3.709
Top 31 -> Document ID: fv4qonnf ; Score: 3.708
Top 32 -> Document ID: lvjveaob ; Score: 3.693
Top 33 -> Document ID: 71yqwde8 ; Score: 3.685
Top 34 -> Document ID: j0ufth5d ; Score: 3.671
Top 35 -> Document ID: 332ey2v1 ; Score: 3.658
Top 36 -> Document ID: j58f1lwa ; Score: 3.641
Top 37 -> Document ID: 5nue46dm ; Score: 3.621
Top 38 -> Document ID: 4uiyj6lg ; Score: 3.594
Top 39 -> Document ID: mkk3uuv4 ; Score: 3.574
Top 40 -> Document ID: b22cioi2 ; Score: 3.57
Top 41 -> Document ID: atsuh8e2 ; Score: 3.561
Top 42 -> Document ID: w2yv4461 ; Score: 3.552
Top 43 -> Document ID: b4kzgubs ; Score: 3.531
Top 44 -> Document ID: u8goc7io ; Score: 3.504
Top 45 -> Document ID: e36mlout ; Score: 3.502
Top 46 -> Document ID: 3wvcuboc ; Score: 3.495
Top 47 -> Document ID: 2quaxirn ; Score: 3.494
Top 48 -> Document ID: 91kk1w2g ; Score: 3.491
Top 49 -> Document ID: 1vehi4w4 ; Score: 3.473
Top 50 -> Document ID: ec8lpgl3 ; Score: 3.464
Query ID: 16 ; Query: how long does coronavirus survive on surfaces
Top 1 -> Document ID: tjplc5j6 ; Score: 7.248
Top 2 -> Document ID: 5gayhkxx ; Score: 6.847
Top 3 -> Document ID: 90qq0xsw ; Score: 5.853
Top 4 -> Document ID: 0nvwbdwb ; Score: 5.8
Top 5 -> Document ID: nsbek99j ; Score: 5.791
Top 6 -> Document ID: hgau3922 ; Score: 5.667
Top 7 -> Document ID: qz68gtd4 ; Score: 5.662
Top 8 -> Document ID: hky6isk2 ; Score: 5.053
Top 9 -> Document ID: pk8u9m7h ; Score: 4.955
Top 10 -> Document ID: 7p740wp8 ; Score: 4.798
Top 11 -> Document ID: d66lwylf ; Score: 4.684
Top 12 -> Document ID: nx8pjaba ; Score: 4.559
Top 13 -> Document ID: 4ziz0llu ; Score: 4.555
Top 14 -> Document ID: 0e1qn4yv ; Score: 4.552
Top 15 -> Document ID: 4c23d77d ; Score: 4.478
Top 16 -> Document ID: twf6g5t3 ; Score: 4.453
Top 17 -> Document ID: jtgcj91t ; Score: 4.442
Top 18 -> Document ID: 7n55kwlr ; Score: 4.44
Top 19 -> Document ID: 52c4xhiw ; Score: 4.354
Top 20 -> Document ID: flc25wlz ; Score: 4.294
Top 21 -> Document ID: wiruhhyz ; Score: 4.263
Top 22 -> Document ID: 8n2s0bl1 ; Score: 4.131
Top 23 -> Document ID: 94713fz6 ; Score: 4.121
Top 24 -> Document ID: w2xaxhkj ; Score: 4.082
Top 25 -> Document ID: 6yu02snn ; Score: 4.064
Top 26 -> Document ID: bfedhrao ; Score: 4.064
Top 27 -> Document ID: yylu7jpf ; Score: 4.021
Top 28 -> Document ID: 50gce6f1 ; Score: 4.02
Top 29 -> Document ID: h64oq6a4 ; Score: 4.004
Top 30 -> Document ID: xqxznv1r ; Score: 3.974
Top 31 -> Document ID: naj7hytj ; Score: 3.97
Top 32 -> Document ID: 0y8lfjkx ; Score: 3.958
Top 33 -> Document ID: yzht5x6r ; Score: 3.928
Top 34 -> Document ID: m1wm72do ; Score: 3.925
Top 35 -> Document ID: kdbggt42 ; Score: 3.923
Top 36 -> Document ID: ztkru6ce ; Score: 3.907
Top 37 -> Document ID: hmgmsviu ; Score: 3.862
Top 38 -> Document ID: f14wccj3 ; Score: 3.825
Top 39 -> Document ID: xdg5mkum ; Score: 3.807
Top 40 -> Document ID: xzj4j5vp ; Score: 3.797
Top 41 -> Document ID: fpckqvr5 ; Score: 3.777
Top 42 -> Document ID: eblj0qw6 ; Score: 3.771
Top 43 -> Document ID: 7e8btgoo ; Score: 3.764
Top 44 -> Document ID: 91d8i6ix ; Score: 3.757
Top 45 -> Document ID: eag3xcyt ; Score: 3.754
Top 46 -> Document ID: mgmbdfhe ; Score: 3.751
Top 47 -> Document ID: w9rqnz9h ; Score: 3.738
Top 48 -> Document ID: w4nxrafr ; Score: 3.733
Top 49 -> Document ID: utxch51e ; Score: 3.723
Top 50 -> Document ID: wqdgpvac ; Score: 3.653
Query ID: 17 ; Query: coronavirus clinical trials
Top 1 -> Document ID: 61ytvjrb ; Score: 5.458
Top 2 -> Document ID: t1wpujpm ; Score: 5.296
Top 3 -> Document ID: iwsa760n ; Score: 5.275
Top 4 -> Document ID: wm0forsu ; Score: 5.178
Top 5 -> Document ID: ufcvecwo ; Score: 5.018
Top 6 -> Document ID: 1a0fj900 ; Score: 4.908
Top 7 -> Document ID: ce8hrh5e ; Score: 4.901
Top 8 -> Document ID: jtx7ni9b ; Score: 4.839
Top 9 -> Document ID: n2ida5g1 ; Score: 4.764
Top 10 -> Document ID: lg45goe2 ; Score: 4.749
Top 11 -> Document ID: o8j17zzs ; Score: 4.723
Top 12 -> Document ID: h3mdrikn ; Score: 4.617
Top 13 -> Document ID: b21szgvy ; Score: 4.469
Top 14 -> Document ID: g6rpxady ; Score: 4.382
Top 15 -> Document ID: nrnc8u28 ; Score: 4.316
Top 16 -> Document ID: wicc796j ; Score: 4.303
Top 17 -> Document ID: o8383rfh ; Score: 4.216
Top 18 -> Document ID: 8gncbgot ; Score: 4.205
Top 19 -> Document ID: fuljgago ; Score: 4.184
Top 20 -> Document ID: h10o18ss ; Score: 4.184
Top 21 -> Document ID: 9a1fckvh ; Score: 4.164
Top 22 -> Document ID: g0iwfpkg ; Score: 4.16
Top 23 -> Document ID: vyayyk50 ; Score: 4.141
Top 24 -> Document ID: 79v0hdi9 ; Score: 4.138
Top 25 -> Document ID: wmfcwqfw ; Score: 4.131
Top 26 -> Document ID: cy45w8vq ; Score: 4.123
Top 27 -> Document ID: dkmpayk4 ; Score: 4.122
Top 28 -> Document ID: jaeef4ej ; Score: 4.093
Top 29 -> Document ID: 77ss8kdg ; Score: 4.078
Top 30 -> Document ID: zfuphzeu ; Score: 4.074
Top 31 -> Document ID: j55qog5p ; Score: 4.07
Top 32 -> Document ID: mf3ess25 ; Score: 4.058
Top 33 -> Document ID: mkebdm73 ; Score: 4.053
Top 34 -> Document ID: 7hjsux4m ; Score: 4.047
Top 35 -> Document ID: 1mjaycee ; Score: 4.02
Top 36 -> Document ID: 7nzws8jt ; Score: 4.005
Top 37 -> Document ID: r8vxz5vu ; Score: 3.994
Top 38 -> Document ID: 9p2n8tjx ; Score: 3.974
Top 39 -> Document ID: c8ksqtot ; Score: 3.969
Top 40 -> Document ID: 39m02myb ; Score: 3.967
Top 41 -> Document ID: nwyb5fsn ; Score: 3.961
Top 42 -> Document ID: 21b6e7in ; Score: 3.96
Top 43 -> Document ID: w1u79yzd ; Score: 3.937
Top 44 -> Document ID: gblixli2 ; Score: 3.935
Top 45 -> Document ID: vjusr5xn ; Score: 3.933
Top 46 -> Document ID: hbfby8vr ; Score: 3.922
Top 47 -> Document ID: y64807mw ; Score: 3.908
Top 48 -> Document ID: nng1ct8p ; Score: 3.885
Top 49 -> Document ID: 3anlc6tg ; Score: 3.88
Top 50 -> Document ID: 9pnljq13 ; Score: 3.878
Query ID: 18 ; Query: masks prevent coronavirus
Top 1 -> Document ID: gdr1dhbd ; Score: 5.487
Top 2 -> Document ID: wzmfmcpt ; Score: 5.483
Top 3 -> Document ID: nvq8gsq9 ; Score: 5.478
Top 4 -> Document ID: iu1d9i57 ; Score: 5.352
Top 5 -> Document ID: 573godis ; Score: 5.198
Top 6 -> Document ID: bs4jczmw ; Score: 5.162
Top 7 -> Document ID: 4yvfdqbq ; Score: 5.151
Top 8 -> Document ID: mqeg0oub ; Score: 5.087
Top 9 -> Document ID: 3mj2safm ; Score: 5.057
Top 10 -> Document ID: y43prnko ; Score: 5.025
Top 11 -> Document ID: zglari8b ; Score: 5.012
Top 12 -> Document ID: bfftrrss ; Score: 4.998
Top 13 -> Document ID: kvv3fx2n ; Score: 4.97
Top 14 -> Document ID: 7cb88t8n ; Score: 4.968
Top 15 -> Document ID: 397m2zpp ; Score: 4.944
Top 16 -> Document ID: byuv48wi ; Score: 4.944
Top 17 -> Document ID: iylmvmv3 ; Score: 4.931
Top 18 -> Document ID: 2841vq8w ; Score: 4.921
Top 19 -> Document ID: pnpaqchs ; Score: 4.914
Top 20 -> Document ID: jggn75sg ; Score: 4.908
Top 21 -> Document ID: b7yhjsq4 ; Score: 4.908
Top 22 -> Document ID: 1atoairy ; Score: 4.89
Top 23 -> Document ID: 4eak8e8l ; Score: 4.839
Top 24 -> Document ID: 5043wcdt ; Score: 4.827
Top 25 -> Document ID: gbvyuem5 ; Score: 4.811
Top 26 -> Document ID: s3wbsllu ; Score: 4.801
Top 27 -> Document ID: 7z7zxcm2 ; Score: 4.79
Top 28 -> Document ID: pxjlgdb8 ; Score: 4.79
Top 29 -> Document ID: r3in76wm ; Score: 4.773
Top 30 -> Document ID: 5rb5stty ; Score: 4.722
Top 31 -> Document ID: ncot7tvn ; Score: 4.685
Top 32 -> Document ID: gy1rwgop ; Score: 4.67
Top 33 -> Document ID: 578oxkpf ; Score: 4.657
Top 34 -> Document ID: xfjexm5b ; Score: 4.641
Top 35 -> Document ID: pmrxt30r ; Score: 4.613
Top 36 -> Document ID: 7zngkwoh ; Score: 4.599
Top 37 -> Document ID: w30flf42 ; Score: 4.545
Top 38 -> Document ID: 1rfi0zq0 ; Score: 4.481
Top 39 -> Document ID: vo49287v ; Score: 4.477
Top 40 -> Document ID: xvju9vws ; Score: 4.469
Top 41 -> Document ID: bhnh2dq4 ; Score: 4.455
Top 42 -> Document ID: rt7gqiev ; Score: 4.43
Top 43 -> Document ID: wrjoxgcc ; Score: 4.428
Top 44 -> Document ID: mix6j9jd ; Score: 4.424
Top 45 -> Document ID: nyhn2cme ; Score: 4.405
Top 46 -> Document ID: 7psn1d13 ; Score: 4.394
Top 47 -> Document ID: 9ezhwvv9 ; Score: 4.39
Top 48 -> Document ID: 480bzpi1 ; Score: 4.389
Top 49 -> Document ID: mcmazu1v ; Score: 4.388
Top 50 -> Document ID: 98e02f3b ; Score: 4.381
Query ID: 19 ; Query: what alcohol sanitizer kills coronavirus
Top 1 -> Document ID: mcmazu1v ; Score: 8.914
Top 2 -> Document ID: lyewg2c9 ; Score: 7.853
Top 3 -> Document ID: 706bf8qr ; Score: 7.389
Top 4 -> Document ID: jlvcebhn ; Score: 6.706
Top 5 -> Document ID: 1zzyfmkb ; Score: 6.523
Top 6 -> Document ID: qrwxqhws ; Score: 6.025
Top 7 -> Document ID: gt2g1but ; Score: 5.972
Top 8 -> Document ID: c1n994j6 ; Score: 5.207
Top 9 -> Document ID: vzqrxj2w ; Score: 5.103
Top 10 -> Document ID: qlm83r6n ; Score: 5.022
Top 11 -> Document ID: 8plv9q8b ; Score: 5.011
Top 12 -> Document ID: t7dcn6kb ; Score: 4.974
Top 13 -> Document ID: yr1dq258 ; Score: 4.902
Top 14 -> Document ID: zhauwxye ; Score: 4.881
Top 15 -> Document ID: 6rcezxjx ; Score: 4.855
Top 16 -> Document ID: 1ansnm46 ; Score: 4.847
Top 17 -> Document ID: clve4bcf ; Score: 4.779
Top 18 -> Document ID: zul5kz62 ; Score: 4.779
Top 19 -> Document ID: 0bak21yq ; Score: 4.77
Top 20 -> Document ID: xsh5bwcx ; Score: 4.75
Top 21 -> Document ID: 8125y15e ; Score: 4.733
Top 22 -> Document ID: sxsrz60h ; Score: 4.723
Top 23 -> Document ID: 0mu67f0w ; Score: 4.668
Top 24 -> Document ID: 12bgzl4n ; Score: 4.616
Top 25 -> Document ID: b3ukefxq ; Score: 4.555
Top 26 -> Document ID: c5l2r3kj ; Score: 4.555
Top 27 -> Document ID: xxov2x33 ; Score: 4.551
Top 28 -> Document ID: 2toklpet ; Score: 4.524
Top 29 -> Document ID: 7dah95yc ; Score: 4.34
Top 30 -> Document ID: 47ema2dq ; Score: 4.306
Top 31 -> Document ID: 4cgs2kp5 ; Score: 4.297
Top 32 -> Document ID: 9j7tumcf ; Score: 4.296
Top 33 -> Document ID: x11dr866 ; Score: 4.269
Top 34 -> Document ID: 35jfg45k ; Score: 4.221
Top 35 -> Document ID: dz7o6ec4 ; Score: 4.219
Top 36 -> Document ID: qcwvsxgn ; Score: 4.212
Top 37 -> Document ID: ixiqs792 ; Score: 4.206
Top 38 -> Document ID: 9knjvncy ; Score: 4.203
