Query ID: 1 ; Query: coronavirus origin
Top 44 -> Document ID: ptrrt8p4 ; Score: 16.752
Top 45 -> Document ID: rxg7sjd9 ; Score: 16.748
Top 46 -> Document ID: 1yo8win8 ; Score: 16.711
Top 47 -> Document ID: g9flwm6w ; Score: 16.684
Top 48 -> Document ID: 41gd7rug ; Score: 16.653
Query ID: 11 ; Query: coronavirus hospital rationing
Top 1 -> Document ID: 5p8s6tn2 ; Score: 13.517
Top 2 -> Document ID: t2e4bxsu ; Score: 12.947
Top 3 -> Document ID: 57zwd3y6 ; Score: 12.947
Top 4 -> Document ID: 4xyouawl ; Score: 12.858
Top 5 -> Document ID: qhpxmcko ; Score: 12.673
Top 6 -> Document ID: xe1ckkpq ; Score: 12.645
Top 7 -> Document ID: mbtunaef ; Score: 12.407
Top 8 -> Document ID: toe6sl0l ; Score: 12.407
Top 9 -> Document ID: m0ff73df ; Score: 12.044
Top 10 -> Document ID: 4cmnv6us ; Score: 12.044
Top 11 -> Document ID: ma058q3y ; Score: 11.95
Top 12 -> Document ID: tutg57pl ; Score: 11.95
Top 13 -> Document ID: tuini1ao ; Score: 11.905
Top 14 -> Document ID: pfh4saz0 ; Score: 11.753
Top 15 -> Document ID: 34v1w16g ; Score: 11.734
Top 16 -> Document ID: f7ylxcog ; Score: 11.734
Top 17 -> Document ID: nm7s3v5q ; Score: 11.645
Top 18 -> Document ID: 6e8nu6nn ; Score: 11.615
Top 19 -> Document ID: kh11is8r ; Score: 11.526
Top 20 -> Document ID: e9snewix ; Score: 11.526
Top 21 -> Document ID: 4bydvu90 ; Score: 11.208
Top 22 -> Document ID: rw4vw71y ; Score: 11.208
Top 23 -> Document ID: rnfn5did ; Score: 11.171
Top 24 -> Document ID: c2lei4lk ; Score: 11.042
Top 25 -> Document ID: o1l2rj2a ; Score: 11.033
Top 26 -> Document ID: j5o3z6hk ; Score: 11.033
Top 27 -> Document ID: 8kg6wi88 ; Score: 11.011
Top 28 -> Document ID: refofdgh ; Score: 10.988
Top 29 -> Document ID: 3azvj66s ; Score: 10.988
Top 30 -> Document ID: qu5tj19u ; Score: 10.875
Top 31 -> Document ID: hj4hapbf ; Score: 10.875
Top 32 -> Document ID: nqprluto ; Score: 10.866
Top 33 -> Document ID: yaov2osz ; Score: 10.838
Top 34 -> Document ID: b76912z9 ; Score: 10.828
Top 35 -> Document ID: t8pj866w ; Score: 10.828
Top 36 -> Document ID: 1aagldg6 ; Score: 10.823
Top 37 -> Document ID: wpmsp5kj ; Score: 10.812
Top 38 -> Document ID: 3r1tqnr3 ; Score: 10.812
Top 39 -> Document ID: 3uh9u03w ; Score: 10.802
Top 40 -> Document ID: t55od92g ; Score: 10.765
Top 41 -> Document ID: vsinwqnr ; Score: 10.765
Top 42 -> Document ID: dc0iqiqr ; Score: 10.754
Top 43 -> Document ID: ktz23mhe ; Score: 10.754
Top 44 -> Document ID: wu1ygt6w ; Score: 10.696
Query ID: 12 ; Query: coronavirus quarantine
Top 1 -> Document ID: d613t2u4 ; Score: 11.15
Top 2 -> Document ID: luef3iok ; Score: 11.022
Top 3 -> Document ID: 427mkwsj ; Score: 11.022
Top 4 -> Document ID: ld1a5kt3 ; Score: 10.931
Top 5 -> Document ID: 6um150t7 ; Score: 10.84
Top 6 -> Document ID: vvwejx8k ; Score: 10.84
Top 7 -> Document ID: 4ofkqdlb ; Score: 10.838
Top 8 -> Document ID: 0wmjbawl ; Score: 10.826
Top 9 -> Document ID: zooo00gz ; Score: 10.824
Top 10 -> Document ID: jd2ujeq9 ; Score: 10.807
Top 11 -> Document ID: 6f996tku ; Score: 10.723
Top 12 -> Document ID: ee8wjp5u ; Score: 10.656
Top 13 -> Document ID: 2t2it6f5 ; Score: 10.656
Top 14 -> Document ID: smqsa5bx ; Score: 10.637
Top 15 -> Document ID: yu01hb1m ; Score: 10.637
Top 16 -> Document ID: 5f4g0ngk ; Score: 10.594
Top 17 -> Document ID: auzlxg33 ; Score: 10.594
Top 18 -> Document ID: 0anl3fdt ; Score: 10.544
Top 19 -> Document ID: 2jm8x1gz ; Score: 10.544
Top 20 -> Document ID: mbdj3r0m ; Score: 10.484
Top 21 -> Document ID: dnaith3a ; Score: 10.449
Top 22 -> Document ID: bix9d12b ; Score: 10.437
Top 23 -> Document ID: 9iyu9ymo ; Score: 10.425
Top 24 -> Document ID: zrx8l9d7 ; Score: 10.424
Top 25 -> Document ID: 953cmkp0 ; Score: 10.383
Top 26 -> Document ID: vs0mt09i ; Score: 10.383
Top 27 -> Document ID: h63w50ja ; Score: 10.374
Top 28 -> Document ID: gn5xavsk ; Score: 10.374
Top 29 -> Document ID: 6ydefqmc ; Score: 10.205
Top 30 -> Document ID: y9sel25v ; Score: 10.141
Top 31 -> Document ID: z1pmu8vb ; Score: 10.137
Top 32 -> Document ID: p58g4w4a ; Score: 10.124
Top 33 -> Document ID: ex994hzv ; Score: 10.086
Top 34 -> Document ID: 03jk3tjg ; Score: 10.086
Top 35 -> Document ID: 2kh20aij ; Score: 10.086
Top 36 -> Document ID: shh6zqt9 ; Score: 10.086
Top 37 -> Document ID: 64uda88r ; Score: 10.025
Top 38 -> Document ID: s4gctrba ; Score: 10.025
Top 39 -> Document ID: n5kqyo5q ; Score: 10.022
Top 40 -> Document ID: vw4vul5j ; Score: 9.999
Top 41 -> Document ID: ww9wx7gl ; Score: 9.985
Top 42 -> Document ID: 9s6paara ; Score: 9.962
Top 43 -> Document ID: u2n65e3w ; Score: 9.953
Top 44 -> Document ID: gmo3fd8q ; Score: 9.917
Top 45 -> Document ID: w40343m7 ; Score: 9.903
Top 46 -> Document ID: 9k7owm1v ; Score: 9.9
Top 47 -> Document ID: yza5ol6k ; Score: 9.867
Query ID: 13 ; Query: how does coronavirus spread
Top 1 -> Document ID: 7c71hlr9 ; Score: 10.685
Top 2 -> Document ID: 9fkrf3tf ; Score: 10.523
Top 3 -> Document ID: 9en5b78i ; Score: 10.333
Top 4 -> Document ID: al7gffw2 ; Score: 10.197
Top 5 -> Document ID: 6a9to2w9 ; Score: 10.197
Top 6 -> Document ID: 28uvftxn ; Score: 10.191
Top 7 -> Document ID: njjv94su ; Score: 10.191
Top 8 -> Document ID: q4181jbj ; Score: 10.183
Top 9 -> Document ID: nx9ettpv ; Score: 10.183
Top 10 -> Document ID: poh1y6o7 ; Score: 10.159
Top 11 -> Document ID: 3blzus1h ; Score: 10.159
Top 12 -> Document ID: om35s8u9 ; Score: 10.089
Top 13 -> Document ID: eylpfrj3 ; Score: 10.052
Top 14 -> Document ID: ruodnjxe ; Score: 10.042
Top 15 -> Document ID: 8g8xpazu ; Score: 10.037
Top 16 -> Document ID: i0z5ws5u ; Score: 9.961
Top 17 -> Document ID: 104eev3c ; Score: 9.961
Top 18 -> Document ID: iqwqd8gm ; Score: 9.869
Top 19 -> Document ID: 6qp4qg8o ; Score: 9.849
Top 20 -> Document ID: jkutm5ha ; Score: 9.827
Top 21 -> Document ID: 8z6oubpx ; Score: 9.827
Top 22 -> Document ID: fbrbobaj ; Score: 9.825
Top 23 -> Document ID: k0jpytsw ; Score: 9.819
Top 24 -> Document ID: v3up41ul ; Score: 9.806
Top 25 -> Document ID: xiut1knp ; Score: 9.803
Top 26 -> Document ID: 2kxwpr8w ; Score: 9.803
Top 27 -> Document ID: 5p1vbeue ; Score: 9.784
Top 28 -> Document ID: befehafo ; Score: 9.781
Top 29 -> Document ID: l0g04qgr ; Score: 9.781
Top 30 -> Document ID: 431ksdno ; Score: 9.777
Top 31 -> Document ID: irrusbtk ; Score: 9.776
Top 32 -> Document ID: 4nv956gq ; Score: 9.737
Top 33 -> Document ID: uk6x2tb9 ; Score: 9.736
Top 34 -> Document ID: pwtnot0u ; Score: 9.736
Top 35 -> Document ID: qp77vl6h ; Score: 9.704
Top 36 -> Document ID: 1xqynydw ; Score: 9.704
Top 37 -> Document ID: ki7c9lkx ; Score: 9.682
Top 38 -> Document ID: u1claajf ; Score: 9.671
Top 39 -> Document ID: pgvmf2j9 ; Score: 9.66
Top 40 -> Document ID: sh4qlmx4 ; Score: 9.66
Top 41 -> Document ID: 2mrtq4ya ; Score: 9.66
Top 42 -> Document ID: q66kqo12 ; Score: 9.635
Top 43 -> Document ID: ca2jrxat ; Score: 9.633
Top 44 -> Document ID: 80dfqjql ; Score: 9.621
Top 45 -> Document ID: haywd1cv ; Score: 9.615
Top 46 -> Document ID: kuuwuojq ; Score: 9.615
Top 47 -> Document ID: fdewufka ; Score: 9.6
Query ID: 14 ; Query: coronavirus super spreaders
Top 1 -> Document ID: 37katpp3 ; Score: 20.076
Top 2 -> Document ID: v034aa1m ; Score: 20.076
Top 3 -> Document ID: v5egtgdo ; Score: 20.016
Top 4 -> Document ID: johsudy9 ; Score: 18.414
Top 5 -> Document ID: f0ny4ur5 ; Score: 18.237
Top 6 -> Document ID: p48bw6s4 ; Score: 18.06
Top 7 -> Document ID: na3vrf5q ; Score: 18.06
Top 8 -> Document ID: 414grqif ; Score: 17.495
Top 9 -> Document ID: ftilowxw ; Score: 17.471
Top 10 -> Document ID: w4d1jd6n ; Score: 17.32
Top 11 -> Document ID: rosck4n4 ; Score: 17.244
Top 12 -> Document ID: nk3iyg07 ; Score: 17.142
Top 13 -> Document ID: cywjp5jh ; Score: 17.142
Top 14 -> Document ID: qw05apnf ; Score: 16.85
Top 15 -> Document ID: o3b5zm5l ; Score: 16.835
Top 16 -> Document ID: 1pnc889f ; Score: 16.835
Top 17 -> Document ID: 3y0m53zu ; Score: 16.768
Top 18 -> Document ID: qwdtn4yq ; Score: 16.768
Top 19 -> Document ID: j74wnaef ; Score: 16.265
Top 20 -> Document ID: dlsstlyv ; Score: 16.201
Top 21 -> Document ID: 6x4c0qza ; Score: 16.174
Top 22 -> Document ID: 55f2cno3 ; Score: 16.091
Top 23 -> Document ID: ppcdkfxq ; Score: 16.091
Top 24 -> Document ID: k8otoicz ; Score: 16.046
Top 25 -> Document ID: jwjo6vgl ; Score: 16.046
Top 26 -> Document ID: v0vjkwy9 ; Score: 15.97
Top 27 -> Document ID: s9dy7iyf ; Score: 15.97
Top 28 -> Document ID: w7rkz1jc ; Score: 15.925
Top 29 -> Document ID: tghjjld6 ; Score: 15.895
Top 30 -> Document ID: c48gl27o ; Score: 15.83
Top 31 -> Document ID: 4zyfc0y4 ; Score: 15.659
Top 32 -> Document ID: 3uzsx715 ; Score: 15.659
Top 33 -> Document ID: amgykbeg ; Score: 15.574
Top 34 -> Document ID: dqkjofw2 ; Score: 15.481
Top 35 -> Document ID: av8ww9fd ; Score: 15.292
Top 36 -> Document ID: qla3go2i ; Score: 15.216
Top 37 -> Document ID: 901m6zw0 ; Score: 15.047
Top 38 -> Document ID: bnh65bqg ; Score: 15.032
Top 39 -> Document ID: d91t5o01 ; Score: 14.889
Top 40 -> Document ID: 2wc1bxi1 ; Score: 14.838
Top 41 -> Document ID: 1gms4zw3 ; Score: 14.728
Top 42 -> Document ID: 3ruxk6u2 ; Score: 14.59
Top 43 -> Document ID: xgp2vx6o ; Score: 14.517
Top 44 -> Document ID: 9mhcr9h4 ; Score: 14.347
Top 45 -> Document ID: a95hh4yk ; Score: 14.264
Top 46 -> Document ID: 123i465d ; Score: 14.221
Top 47 -> Document ID: q9lfnu6s ; Score: 14.21
Top 48 -> Document ID: 7kovd82v ; Score: 14.029
Query ID: 15 ; Query: coronavirus outside body
Top 1 -> Document ID: 959w9sln ; Score: 15.847
Top 2 -> Document ID: 6b9a181o ; Score: 15.43
Top 3 -> Document ID: hgau3922 ; Score: 15.43
Top 4 -> Document ID: 75u57fw1 ; Score: 14.149
Top 5 -> Document ID: up5jpq45 ; Score: 14.149
Top 6 -> Document ID: 65kw5eof ; Score: 13.307
Top 7 -> Document ID: 4od8qt36 ; Score: 13.297
Top 8 -> Document ID: wfnlp15o ; Score: 13.173
Top 9 -> Document ID: ti9b1etu ; Score: 12.983
Top 10 -> Document ID: qnmx8g31 ; Score: 12.133
Top 11 -> Document ID: dmc8mlxu ; Score: 12.114
Top 12 -> Document ID: cr22vp8b ; Score: 11.48
Top 13 -> Document ID: wj8w47fi ; Score: 11.259
Top 14 -> Document ID: hlkyr8pa ; Score: 11.259
Top 15 -> Document ID: nx6gofu7 ; Score: 11.245
Top 16 -> Document ID: sdbhkp7n ; Score: 11.238
Top 17 -> Document ID: zpmdrh4q ; Score: 11.231
Top 18 -> Document ID: kc9hol0j ; Score: 11.065
Top 19 -> Document ID: q7w1cuux ; Score: 11.065
Top 20 -> Document ID: 1lvxpl18 ; Score: 11.053
Top 21 -> Document ID: fk4um9nw ; Score: 11.005
Top 22 -> Document ID: 406nwpe5 ; Score: 10.969
Top 23 -> Document ID: veembs40 ; Score: 10.951
Top 24 -> Document ID: lchlb16q ; Score: 10.951
Top 25 -> Document ID: 0y1l5uh2 ; Score: 10.688
Top 26 -> Document ID: vtcq71li ; Score: 10.688
Top 27 -> Document ID: nftwj0d5 ; Score: 10.636
Top 28 -> Document ID: kuz088gj ; Score: 10.636
Top 29 -> Document ID: pubh7ovn ; Score: 10.564
Top 30 -> Document ID: 4gj9d181 ; Score: 10.564
Top 31 -> Document ID: v3d0568l ; Score: 10.559
Top 32 -> Document ID: z6760jpb ; Score: 10.552
Top 33 -> Document ID: 79sx2jo7 ; Score: 10.552
Top 34 -> Document ID: 7jfy66ve ; Score: 10.513
Top 35 -> Document ID: 0v34vz9y ; Score: 10.436
Top 36 -> Document ID: 1l4t6bm8 ; Score: 10.405
Top 37 -> Document ID: rkymbq17 ; Score: 10.396
Top 38 -> Document ID: gx71yvhs ; Score: 10.396
Top 39 -> Document ID: 758kae9l ; Score: 10.375
Top 40 -> Document ID: ii93477n ; Score: 10.353
Top 41 -> Document ID: mznbk9xr ; Score: 10.346
Top 42 -> Document ID: 2w3bx6p8 ; Score: 10.322
Top 43 -> Document ID: d5qzzvy3 ; Score: 10.281
Top 44 -> Document ID: 8dc7andx ; Score: 10.281
Query ID: 16 ; Query: how long does coronavirus survive on surfaces
Top 1 -> Document ID: tjplc5j6 ; Score: 19.277
Top 2 -> Document ID: 5gayhkxx ; Score: 18.143
Top 3 -> Document ID: a4kjk836 ; Score: 17.778
Top 4 -> Document ID: btw7z9iq ; Score: 17.203
Top 5 -> Document ID: ou7w3zkv ; Score: 17.179
Top 6 -> Document ID: dm0gyhp7 ; Score: 17.066
Top 7 -> Document ID: zj71nzwp ; Score: 16.514
Top 8 -> Document ID: g2a4f2ko ; Score: 16.514
Top 9 -> Document ID: 80ev0j5a ; Score: 16.19
Top 10 -> Document ID: wdjlr4z4 ; Score: 16.025
Top 11 -> Document ID: 52c4xhiw ; Score: 15.973
Top 12 -> Document ID: qnmx8g31 ; Score: 15.958
Top 13 -> Document ID: dmc8mlxu ; Score: 15.945
Top 14 -> Document ID: 368koum9 ; Score: 15.889
Top 15 -> Document ID: affuyn8z ; Score: 15.889
Top 16 -> Document ID: wst2y1rq ; Score: 15.88
Top 17 -> Document ID: pdmfxssd ; Score: 15.627
Top 18 -> Document ID: g8zxn21v ; Score: 15.412
Top 19 -> Document ID: 959w9sln ; Score: 15.345
Top 20 -> Document ID: 6b9a181o ; Score: 15.003
Top 21 -> Document ID: hgau3922 ; Score: 15.003
Top 22 -> Document ID: atisrhas ; Score: 14.995
Top 23 -> Document ID: h9gj814e ; Score: 14.848
Top 24 -> Document ID: 9xv9t5ba ; Score: 14.838
Top 25 -> Document ID: fxx5vrg0 ; Score: 14.838
Top 26 -> Document ID: 90qq0xsw ; Score: 14.747
Top 27 -> Document ID: am44ao6x ; Score: 14.621
Top 28 -> Document ID: vwswjkud ; Score: 14.621
Top 29 -> Document ID: a4uhr3qk ; Score: 14.619
Top 30 -> Document ID: j5vhny44 ; Score: 14.615
Top 31 -> Document ID: name2eds ; Score: 14.457
Top 32 -> Document ID: zmwfehdv ; Score: 14.457
Top 33 -> Document ID: 0329vh2w ; Score: 14.408
Top 34 -> Document ID: 7xvb9w7p ; Score: 14.386
Top 35 -> Document ID: t2m5lk48 ; Score: 14.349
Top 36 -> Document ID: 5ifw4xd6 ; Score: 14.323
Top 37 -> Document ID: qz68gtd4 ; Score: 14.295
Top 38 -> Document ID: tyx12syh ; Score: 14.114
Top 39 -> Document ID: r5axf7w1 ; Score: 13.997
Top 40 -> Document ID: oncmtwxg ; Score: 13.997
Top 41 -> Document ID: 8z3fgnso ; Score: 13.898
Top 42 -> Document ID: 6vln3erl ; Score: 13.898
Top 43 -> Document ID: pk8u9m7h ; Score: 13.634
Top 44 -> Document ID: 8xhqu2fr ; Score: 13.597
Top 45 -> Document ID: rhfwbyav ; Score: 13.597
Top 46 -> Document ID: gp3ib74q ; Score: 13.564
Top 47 -> Document ID: hky6isk2 ; Score: 13.52
Top 48 -> Document ID: tmpjnsjc ; Score: 13.498
Top 49 -> Document ID: xqmir1ca ; Score: 13.498
Query ID: 17 ; Query: coronavirus clinical trials
Top 1 -> Document ID: gey0nidn ; Score: 15.951
Top 2 -> Document ID: vjg2auh7 ; Score: 15.554
Top 3 -> Document ID: 61ytvjrb ; Score: 15.471
Top 4 -> Document ID: m8ero9pj ; Score: 15.456
Top 5 -> Document ID: wj54g78n ; Score: 15.413
Top 6 -> Document ID: 99eb9q2d ; Score: 15.381
Top 7 -> Document ID: 68vviche ; Score: 15.359
Top 8 -> Document ID: gk85oh5y ; Score: 15.177
Top 9 -> Document ID: 8w2mlmkx ; Score: 15.177
Top 10 -> Document ID: tgv6zg2y ; Score: 15.055
Top 11 -> Document ID: jwrheaph ; Score: 15.055
Top 12 -> Document ID: mn8o90re ; Score: 14.967
Top 13 -> Document ID: pazjx1g5 ; Score: 14.967
Top 14 -> Document ID: iwsa760n ; Score: 14.945
Top 15 -> Document ID: imdycmsw ; Score: 14.882
Top 16 -> Document ID: om4rjy4r ; Score: 14.867
Top 17 -> Document ID: py2ygpzt ; Score: 14.781
Top 18 -> Document ID: 6qscku3u ; Score: 14.704
Top 19 -> Document ID: t1wpujpm ; Score: 14.6
Top 20 -> Document ID: vxqdfiel ; Score: 14.505
Top 21 -> Document ID: tt0kvxbh ; Score: 14.486
Top 22 -> Document ID: hrn245vi ; Score: 14.443
Top 23 -> Document ID: ue7wyg37 ; Score: 14.443
Top 24 -> Document ID: 04czoarc ; Score: 14.429
Top 25 -> Document ID: 19ra7gqr ; Score: 14.405
Top 26 -> Document ID: amom9lbc ; Score: 14.404
Top 27 -> Document ID: wd8gng2z ; Score: 14.381
Top 28 -> Document ID: ufcvecwo ; Score: 14.354
Top 29 -> Document ID: mgrz9jfd ; Score: 14.342
Top 30 -> Document ID: 01h1oi4m ; Score: 14.322
Top 31 -> Document ID: z4ytmbfx ; Score: 14.298
Top 32 -> Document ID: tnvdr7yt ; Score: 14.298
Top 33 -> Document ID: tpt0a2ns ; Score: 14.267
Top 34 -> Document ID: zoahecpd ; Score: 14.267
Top 35 -> Document ID: d3k26aar ; Score: 14.238
Top 36 -> Document ID: dcte8w59 ; Score: 14.205
Top 37 -> Document ID: p36zubnf ; Score: 14.205
Top 38 -> Document ID: h60oih0m ; Score: 14.178
Top 39 -> Document ID: k2b5axvm ; Score: 14.169
Top 40 -> Document ID: sfhdvrmi ; Score: 14.169
Top 41 -> Document ID: xry6s7jl ; Score: 14.114
Top 42 -> Document ID: 6hum16ve ; Score: 14.112
Top 43 -> Document ID: cqu2vq9r ; Score: 14.112
Top 44 -> Document ID: 3suh7nj7 ; Score: 14.08
Top 45 -> Document ID: ce8hrh5e ; Score: 14.08
Top 46 -> Document ID: 5dwgoo43 ; Score: 14.047
Top 47 -> Document ID: 4owh3ibc ; Score: 14.035
Top 48 -> Document ID: wehcjj8a ; Score: 13.995
Top 49 -> Document ID: 4m2qv68y ; Score: 13.987
Query ID: 18 ; Query: masks prevent coronavirus
Top 1 -> Document ID: wni08lks ; Score: 15.35
Top 2 -> Document ID: mhtbs4r5 ; Score: 15.35
Top 3 -> Document ID: 6cr8exqe ; Score: 15.192
Top 4 -> Document ID: aly3zuuh ; Score: 15.19
Top 5 -> Document ID: 7ruoysxu ; Score: 15.19
Top 6 -> Document ID: k2x7yjuf ; Score: 15.18
Top 7 -> Document ID: 181ut9qf ; Score: 15.157
Top 8 -> Document ID: j0lpy07l ; Score: 14.83
Top 9 -> Document ID: g17lp8ch ; Score: 14.826
Top 10 -> Document ID: jvlun85u ; Score: 14.826
Top 11 -> Document ID: q0ey3wib ; Score: 14.676
Top 12 -> Document ID: do0cd0bw ; Score: 14.65
Top 13 -> Document ID: y7630j7s ; Score: 14.491
Top 14 -> Document ID: cvulb9t6 ; Score: 14.382
Top 15 -> Document ID: fdkqs3rg ; Score: 14.382
Top 16 -> Document ID: dvmlv88b ; Score: 14.371
Top 17 -> Document ID: zwyueevh ; Score: 14.324
Top 18 -> Document ID: emf58y2o ; Score: 14.198
Top 19 -> Document ID: 3krv9ekb ; Score: 14.198
Top 20 -> Document ID: i1t6ax7w ; Score: 14.128
Top 21 -> Document ID: i8w88cb0 ; Score: 14.084
Top 22 -> Document ID: 7r9lcw7c ; Score: 14.039
Top 23 -> Document ID: auccexwp ; Score: 14.016
Top 24 -> Document ID: q5egb5nz ; Score: 13.998
Top 25 -> Document ID: g4q5m9xs ; Score: 13.773
Top 26 -> Document ID: tcijnphu ; Score: 13.731
Top 27 -> Document ID: xtraspw2 ; Score: 13.731
Top 28 -> Document ID: 5kz1itwr ; Score: 13.711
Top 29 -> Document ID: vvmb92wo ; Score: 13.711
Top 30 -> Document ID: q9rzl7w6 ; Score: 13.705
Top 31 -> Document ID: fujzjchw ; Score: 13.705
Top 32 -> Document ID: nfh6d3zl ; Score: 13.652
Top 33 -> Document ID: 8khrecrf ; Score: 13.606
Top 34 -> Document ID: 1aqf98e0 ; Score: 13.606
Top 35 -> Document ID: 4a6eb4mr ; Score: 13.59
Top 36 -> Document ID: tfrawa9z ; Score: 13.554
Top 37 -> Document ID: qi8x5yaq ; Score: 13.554
Top 38 -> Document ID: yea4djgt ; Score: 13.504
Top 39 -> Document ID: b3z4essl ; Score: 13.504
Top 40 -> Document ID: dozkil5p ; Score: 13.325
Top 41 -> Document ID: bcm9vhl0 ; Score: 13.279
Top 42 -> Document ID: cwp1ut67 ; Score: 13.238
Top 43 -> Document ID: 79ot7kqf ; Score: 13.238
Top 44 -> Document ID: 60ms5ryd ; Score: 13.227
Query ID: 19 ; Query: what alcohol sanitizer kills coronavirus
Top 1 -> Document ID: 76nk2mpj ; Score: 18.769
Top 2 -> Document ID: em6z8mlu ; Score: 18.769
Top 3 -> Document ID: y777xosr ; Score: 17.799
Top 4 -> Document ID: wr404h18 ; Score: 17.799
Top 5 -> Document ID: d26y5291 ; Score: 17.795
Top 6 -> Document ID: i0ll585x ; Score: 17.795
Top 7 -> Document ID: 57xw97oc ; Score: 17.63
Top 8 -> Document ID: ojh3vgrb ; Score: 17.389
Top 9 -> Document ID: nl55rm8o ; Score: 17.389
Top 10 -> Document ID: 9ys0oaid ; Score: 17.012
Top 11 -> Document ID: b1a825hs ; Score: 17.012
Top 12 -> Document ID: 7qgqzkjs ; Score: 16.961
Top 13 -> Document ID: uhhk4t7f ; Score: 16.217
Top 14 -> Document ID: 20ipkh78 ; Score: 16.217
Top 15 -> Document ID: mcmazu1v ; Score: 16.165
Top 16 -> Document ID: mjb2phcg ; Score: 15.784
Top 17 -> Document ID: 0voswef8 ; Score: 15.784
Top 18 -> Document ID: jy6kbe3k ; Score: 15.272
Top 19 -> Document ID: rq0b11ul ; Score: 15.272
Top 20 -> Document ID: 0qfoc553 ; Score: 15.272
Top 21 -> Document ID: adnd1odw ; Score: 15.239
Top 22 -> Document ID: ld141phd ; Score: 15.239
Top 23 -> Document ID: wdjlr4z4 ; Score: 15.099
Top 24 -> Document ID: z6cda4o2 ; Score: 15.053
Top 25 -> Document ID: hx8c0mxj ; Score: 15.053
Top 26 -> Document ID: 906ypvyq ; Score: 15.038
Top 27 -> Document ID: xeuaa9mz ; Score: 15.029
Top 28 -> Document ID: j3p3a8qc ; Score: 15.029
Top 29 -> Document ID: eonsbxp6 ; Score: 14.981
Top 30 -> Document ID: ouq2y37c ; Score: 14.981
Top 31 -> Document ID: 9ksiyyqe ; Score: 14.867
Top 32 -> Document ID: nbm1lbi0 ; Score: 14.867
Top 33 -> Document ID: eevs62xf ; Score: 14.771
Top 34 -> Document ID: hma2kvn2 ; Score: 14.755
Top 35 -> Document ID: h6n36jei ; Score: 14.579
Top 36 -> Document ID: oi00uqj5 ; Score: 14.579
Top 37 -> Document ID: xzsycox1 ; Score: 14.521
Top 38 -> Document ID: 4pyklc21 ; Score: 14.491
Top 39 -> Document ID: ijta5rot ; Score: 14.295
Top 40 -> Document ID: diyz54qy ; Score: 14.286
Top 41 -> Document ID: zjbmpfj6 ; Score: 14.241
Top 42 -> Document ID: 3dm7k7w7 ; Score: 14.194
Top 43 -> Document ID: xvahilj2 ; Score: 14.188
Top 44 -> Document ID: yjg54yyk ; Score: 14.188
Query ID: 20 ; Query: coronavirus and ACE inhibitors
Top 1 -> Document ID: bwfrjrr9 ; Score: 16.643
Top 2 -> Document ID: tw6968h3 ; Score: 16.316
Top 3 -> Document ID: 19h27op5 ; Score: 16.316
Top 4 -> Document ID: ohj6misb ; Score: 16.285
Top 5 -> Document ID: wxhpo17g ; Score: 16.194
Top 6 -> Document ID: dzvo9v01 ; Score: 16.194
Top 7 -> Document ID: mi0pmyo4 ; Score: 16.188
Top 8 -> Document ID: mls0bfsx ; Score: 16.166
Top 9 -> Document ID: roj3om68 ; Score: 16.063
Top 10 -> Document ID: inciowqc ; Score: 15.989
Top 11 -> Document ID: 4hz2yyl5 ; Score: 15.989
Top 12 -> Document ID: za4x9igf ; Score: 15.963
Top 13 -> Document ID: 795u01zb ; Score: 15.963
Top 14 -> Document ID: yydjn65q ; Score: 15.817
Top 15 -> Document ID: hfs7rtdq ; Score: 15.788
Top 16 -> Document ID: 1pahpghb ; Score: 15.788
Top 17 -> Document ID: rrq6x25k ; Score: 15.66
Top 18 -> Document ID: dtw9kjmm ; Score: 15.66
Top 19 -> Document ID: 5esal4gl ; Score: 15.647
Top 20 -> Document ID: 5nb5nqw7 ; Score: 15.647
Top 21 -> Document ID: d81y7611 ; Score: 15.565
Top 22 -> Document ID: cjwq2gjc ; Score: 15.528
Top 23 -> Document ID: x6rmt27r ; Score: 15.431
Top 24 -> Document ID: 6n4vfkz8 ; Score: 15.408
Top 25 -> Document ID: 1126timu ; Score: 15.406
Top 26 -> Document ID: s4x74i2z ; Score: 15.251
Top 27 -> Document ID: j8arnhhq ; Score: 15.229
Top 28 -> Document ID: 90v2t2o2 ; Score: 15.202
Top 29 -> Document ID: c8ctabt1 ; Score: 15.081
Top 30 -> Document ID: 90d21ck7 ; Score: 15.061
Top 31 -> Document ID: j9vpgw4v ; Score: 15.061
Top 32 -> Document ID: zfn81hew ; Score: 15.034
Top 33 -> Document ID: kg87r0gw ; Score: 15.026
Top 34 -> Document ID: 61u8klor ; Score: 14.926
Top 35 -> Document ID: 5dn5r8ce ; Score: 14.926
Top 36 -> Document ID: fow7nqrx ; Score: 14.876
Top 37 -> Document ID: axvti3jw ; Score: 14.876
Top 38 -> Document ID: mfqlv3nh ; Score: 14.829
Top 39 -> Document ID: qtye4mhm ; Score: 14.829
Top 40 -> Document ID: m52qnhtm ; Score: 14.827
Top 41 -> Document ID: uu1jml2c ; Score: 14.808
Top 42 -> Document ID: 6u623i0w ; Score: 14.804
Top 43 -> Document ID: i5i2owvv ; Score: 14.804
Top 44 -> Document ID: 5fbcjhqj ; Score: 14.71
Top 45 -> Document ID: pkoddsfg ; Score: 14.71
Top 46 -> Document ID: ib1hk1f0 ; Score: 14.71
Query ID: 21 ; Query: coronavirus mortality
