Query ID: 1 ; Query: coronavirus origin
Top 18 -> Document ID: p5bahejq ; Score: 0.114
Top 19 -> Document ID: ycmqt1tv ; Score: 0.111
Top 20 -> Document ID: nf7qk8fx ; Score: 0.11
Top 21 -> Document ID: lbcxl6w9 ; Score: 0.109
Top 22 -> Document ID: e2p46wa8 ; Score: 0.109
Top 23 -> Document ID: nzat41wu ; Score: 0.108
Top 24 -> Document ID: xda778b3 ; Score: 0.108
Top 25 -> Document ID: uo4j7nax ; Score: 0.106
Top 26 -> Document ID: 6zployed ; Score: 0.106
Top 27 -> Document ID: dp33l9n2 ; Score: 0.105
Top 28 -> Document ID: 54jnv4ki ; Score: 0.105
Top 29 -> Document ID: pm6ta0qy ; Score: 0.104
Top 30 -> Document ID: pvb5c4ih ; Score: 0.103
Top 31 -> Document ID: s21obnqy ; Score: 0.102
Top 32 -> Document ID: z7a3g6e8 ; Score: 0.101
Top 33 -> Document ID: 5g2hnk1x ; Score: 0.1
Top 34 -> Document ID: 5242ns8i ; Score: 0.1
Top 35 -> Document ID: v0dkbn5l ; Score: 0.099
Top 36 -> Document ID: fg2n8iun ; Score: 0.099
Top 37 -> Document ID: ac38yvcn ; Score: 0.099
Top 38 -> Document ID: 9le7uk7m ; Score: 0.099
Top 39 -> Document ID: d03ofmav ; Score: 0.098
Top 40 -> Document ID: luxgc7st ; Score: 0.098
Top 41 -> Document ID: d1j95rqt ; Score: 0.097
Top 42 -> Document ID: g3odc7da ; Score: 0.097
Top 43 -> Document ID: 9zeqigqa ; Score: 0.095
Top 44 -> Document ID: gl65i3s0 ; Score: 0.095
Top 45 -> Document ID: mzcajw8c ; Score: 0.095
Top 46 -> Document ID: j985e544 ; Score: 0.095
Top 47 -> Document ID: ytsqfqvh ; Score: 0.095
Top 48 -> Document ID: 7mcfehzc ; Score: 0.094
Top 49 -> Document ID: dhg5k2au ; Score: 0.094
Top 50 -> Document ID: 02qvv8le ; Score: 0.093
Query ID: 11 ; Query: coronavirus hospital rationing
Top 1 -> Document ID: e8073l9p ; Score: 0.181
Top 2 -> Document ID: 4068kzp0 ; Score: 0.155
Top 3 -> Document ID: k8ik6gk0 ; Score: 0.151
Top 4 -> Document ID: 944w4qgq ; Score: 0.147
Top 5 -> Document ID: 4bltio08 ; Score: 0.146
Top 6 -> Document ID: 2zanmu5z ; Score: 0.143
Top 7 -> Document ID: a7azoulm ; Score: 0.143
Top 8 -> Document ID: 0edbnlo6 ; Score: 0.142
Top 9 -> Document ID: qdxqnwee ; Score: 0.141
Top 10 -> Document ID: ueai8tno ; Score: 0.141
Top 11 -> Document ID: 74asiiup ; Score: 0.14
Top 12 -> Document ID: w4z69is6 ; Score: 0.138
Top 13 -> Document ID: upvijmrg ; Score: 0.137
Top 14 -> Document ID: ua6in488 ; Score: 0.136
Top 15 -> Document ID: apol53d4 ; Score: 0.128
Top 16 -> Document ID: 7wpduuwk ; Score: 0.128
Top 17 -> Document ID: a1v441nc ; Score: 0.128
Top 18 -> Document ID: drgmqjbf ; Score: 0.127
Top 19 -> Document ID: tyobde1j ; Score: 0.126
Top 20 -> Document ID: mkc4g3jk ; Score: 0.125
Top 21 -> Document ID: wysz2k74 ; Score: 0.122
Top 22 -> Document ID: ozk6avdb ; Score: 0.122
Top 23 -> Document ID: 4t1pr449 ; Score: 0.122
Top 24 -> Document ID: lad31adx ; Score: 0.121
Top 25 -> Document ID: l44dytci ; Score: 0.121
Top 26 -> Document ID: fjnhoai4 ; Score: 0.12
Top 27 -> Document ID: moe0bi1g ; Score: 0.12
Top 28 -> Document ID: 5g2hnk1x ; Score: 0.119
Top 29 -> Document ID: vbye4nrj ; Score: 0.118
Top 30 -> Document ID: 4fnzg8qk ; Score: 0.117
Top 31 -> Document ID: wx5omrzg ; Score: 0.117
Top 32 -> Document ID: ecqpltrn ; Score: 0.117
Top 33 -> Document ID: qk1ruj5q ; Score: 0.115
Top 34 -> Document ID: ion3xfzv ; Score: 0.115
Top 35 -> Document ID: xz2hnym0 ; Score: 0.115
Top 36 -> Document ID: 2qjy26ae ; Score: 0.114
Top 37 -> Document ID: mtofedpw ; Score: 0.114
Top 38 -> Document ID: tfjba37y ; Score: 0.114
Top 39 -> Document ID: kwjumabw ; Score: 0.114
Top 40 -> Document ID: s9vecqv9 ; Score: 0.113
Top 41 -> Document ID: j985e544 ; Score: 0.113
Top 42 -> Document ID: pk6ji4nj ; Score: 0.113
Top 43 -> Document ID: xdnv15ne ; Score: 0.112
Top 44 -> Document ID: ex3vep1z ; Score: 0.11
Top 45 -> Document ID: nz02frdm ; Score: 0.11
Top 46 -> Document ID: xtg0e142 ; Score: 0.11
Top 47 -> Document ID: el1vyyj9 ; Score: 0.11
Top 48 -> Document ID: q356npb7 ; Score: 0.11
Top 49 -> Document ID: prozgpn8 ; Score: 0.11
Top 50 -> Document ID: vnnbmaqp ; Score: 0.109
Query ID: 12 ; Query: coronavirus quarantine
Top 1 -> Document ID: mbdj3r0m ; Score: 0.56
Top 2 -> Document ID: 5f4g0ngk ; Score: 0.543
Top 3 -> Document ID: 4068kzp0 ; Score: 0.527
Top 4 -> Document ID: 944w4qgq ; Score: 0.5
Top 5 -> Document ID: zrx8l9d7 ; Score: 0.468
Top 6 -> Document ID: 64igat2s ; Score: 0.426
Top 7 -> Document ID: 5g2hnk1x ; Score: 0.405
Top 8 -> Document ID: ophojm43 ; Score: 0.404
Top 9 -> Document ID: 346lwjr8 ; Score: 0.391
Top 10 -> Document ID: bpu3hpbn ; Score: 0.386
Top 11 -> Document ID: j985e544 ; Score: 0.383
Top 12 -> Document ID: ckay4ufw ; Score: 0.381
Top 13 -> Document ID: y9sel25v ; Score: 0.377
Top 14 -> Document ID: el1vyyj9 ; Score: 0.372
Top 15 -> Document ID: u0fs6xcj ; Score: 0.368
Top 16 -> Document ID: d0dblf7y ; Score: 0.366
Top 17 -> Document ID: 7ve9gs2a ; Score: 0.365
Top 18 -> Document ID: orqlbw9m ; Score: 0.363
Top 19 -> Document ID: s0zdqd6d ; Score: 0.359
Top 20 -> Document ID: qrx83fbo ; Score: 0.357
Top 21 -> Document ID: 2sfw6uy4 ; Score: 0.356
Top 22 -> Document ID: ts3llerc ; Score: 0.354
Top 23 -> Document ID: lwpzlhw2 ; Score: 0.354
Top 24 -> Document ID: 3p5jdg5u ; Score: 0.353
Top 25 -> Document ID: fjsrg656 ; Score: 0.353
Top 26 -> Document ID: 02qy72vt ; Score: 0.353
Top 27 -> Document ID: 5ugpul3v ; Score: 0.351
Top 28 -> Document ID: ax81vr3g ; Score: 0.347
Top 29 -> Document ID: szsb1oan ; Score: 0.346
Top 30 -> Document ID: 9fkrf3tf ; Score: 0.345
Top 31 -> Document ID: t8s4s0wo ; Score: 0.344
Top 32 -> Document ID: aeogp8c7 ; Score: 0.342
Top 33 -> Document ID: oj5z1vmd ; Score: 0.34
Top 34 -> Document ID: 5sc821fe ; Score: 0.34
Top 35 -> Document ID: t1iuhx3a ; Score: 0.339
Top 36 -> Document ID: f87h5qh6 ; Score: 0.338
Top 37 -> Document ID: jsw6v0nf ; Score: 0.336
Top 38 -> Document ID: j2ybesoy ; Score: 0.335
Top 39 -> Document ID: stnjl8f8 ; Score: 0.333
Top 40 -> Document ID: i6um5iu2 ; Score: 0.333
Top 41 -> Document ID: olpvj5is ; Score: 0.331
Top 42 -> Document ID: k6ehxh8i ; Score: 0.33
Top 43 -> Document ID: rl2qxd03 ; Score: 0.33
Top 44 -> Document ID: fb832hlp ; Score: 0.329
Top 45 -> Document ID: ot72top7 ; Score: 0.328
Top 46 -> Document ID: ne5r4d4b ; Score: 0.327
Top 47 -> Document ID: exbylvf2 ; Score: 0.326
Top 48 -> Document ID: pgiqxd7v ; Score: 0.326
Top 49 -> Document ID: 0y8lfjkx ; Score: 0.326
Top 50 -> Document ID: qp13h0un ; Score: 0.325
Query ID: 13 ; Query: how does coronavirus spread
Top 1 -> Document ID: 9fkrf3tf ; Score: 0.199
Top 2 -> Document ID: j472b35n ; Score: 0.173
Top 3 -> Document ID: qrx83fbo ; Score: 0.164
Top 4 -> Document ID: bkup3pha ; Score: 0.16
Top 5 -> Document ID: 3iz5x8et ; Score: 0.154
Top 6 -> Document ID: 4068kzp0 ; Score: 0.152
Top 7 -> Document ID: 3p5jdg5u ; Score: 0.145
Top 8 -> Document ID: 944w4qgq ; Score: 0.144
Top 9 -> Document ID: fyq2tsvj ; Score: 0.141
Top 10 -> Document ID: z7mg37n9 ; Score: 0.141
Top 11 -> Document ID: e8073l9p ; Score: 0.141
Top 12 -> Document ID: yfzod931 ; Score: 0.138
Top 13 -> Document ID: a897c8s0 ; Score: 0.137
Top 14 -> Document ID: 3oz6l9ne ; Score: 0.135
Top 15 -> Document ID: xxt9tqjw ; Score: 0.133
Top 16 -> Document ID: e5ya4vio ; Score: 0.133
Top 17 -> Document ID: bp2ippj8 ; Score: 0.132
Top 18 -> Document ID: 80dfqjql ; Score: 0.131
Top 19 -> Document ID: smt0gi7a ; Score: 0.13
Top 20 -> Document ID: 1hs038ye ; Score: 0.129
Top 21 -> Document ID: 1bvsn9e8 ; Score: 0.128
Top 22 -> Document ID: 2ftw85xw ; Score: 0.127
Top 23 -> Document ID: hp8bzwcq ; Score: 0.124
Top 24 -> Document ID: f7wlnyrx ; Score: 0.124
Top 25 -> Document ID: a70k298w ; Score: 0.124
Top 26 -> Document ID: 8o5on4vn ; Score: 0.121
Top 27 -> Document ID: mkwdpy9g ; Score: 0.12
Top 28 -> Document ID: jawwrsa5 ; Score: 0.12
Top 29 -> Document ID: u1claajf ; Score: 0.119
Top 30 -> Document ID: s9mqv4lo ; Score: 0.119
Top 31 -> Document ID: pi2xq0b2 ; Score: 0.119
Top 32 -> Document ID: 5g2hnk1x ; Score: 0.117
Top 33 -> Document ID: qz9rzie2 ; Score: 0.116
Top 34 -> Document ID: pgn7tm8f ; Score: 0.116
Top 35 -> Document ID: ps56vgt4 ; Score: 0.116
Top 36 -> Document ID: 9pl7mta8 ; Score: 0.115
Top 37 -> Document ID: ke5967zx ; Score: 0.115
Top 38 -> Document ID: 90tccg03 ; Score: 0.115
Top 39 -> Document ID: jjdtuofy ; Score: 0.115
Top 40 -> Document ID: 4d979wj4 ; Score: 0.115
Top 41 -> Document ID: sa9umh7s ; Score: 0.115
Top 42 -> Document ID: a57o3col ; Score: 0.114
Top 43 -> Document ID: lm2ixz8n ; Score: 0.114
Top 44 -> Document ID: v13k3mm2 ; Score: 0.113
Top 45 -> Document ID: k9xhphpl ; Score: 0.113
Top 46 -> Document ID: 8y3t0r2d ; Score: 0.111
Top 47 -> Document ID: j985e544 ; Score: 0.11
Top 48 -> Document ID: sratjyp7 ; Score: 0.11
Top 49 -> Document ID: 52kqp9yw ; Score: 0.11
Top 50 -> Document ID: kwq2y3il ; Score: 0.11
Query ID: 14 ; Query: coronavirus super spreaders
Top 1 -> Document ID: v5egtgdo ; Score: 0.109
Top 2 -> Document ID: 414grqif ; Score: 0.107
Top 3 -> Document ID: 4068kzp0 ; Score: 0.091
Top 4 -> Document ID: 944w4qgq ; Score: 0.087
Top 5 -> Document ID: 5g2hnk1x ; Score: 0.07
Top 6 -> Document ID: j74wnaef ; Score: 0.069
Top 7 -> Document ID: j985e544 ; Score: 0.066
Top 8 -> Document ID: el1vyyj9 ; Score: 0.065
Top 9 -> Document ID: av8ww9fd ; Score: 0.065
Top 10 -> Document ID: u0fs6xcj ; Score: 0.064
Top 11 -> Document ID: xgp2vx6o ; Score: 0.064
Top 12 -> Document ID: 7ve9gs2a ; Score: 0.063
Top 13 -> Document ID: orqlbw9m ; Score: 0.063
Top 14 -> Document ID: dqkjofw2 ; Score: 0.062
Top 15 -> Document ID: qrx83fbo ; Score: 0.062
Top 16 -> Document ID: bnh65bqg ; Score: 0.062
Top 17 -> Document ID: 2sfw6uy4 ; Score: 0.062
Top 18 -> Document ID: lwpzlhw2 ; Score: 0.061
Top 19 -> Document ID: 3p5jdg5u ; Score: 0.061
Top 20 -> Document ID: fjsrg656 ; Score: 0.061
Top 21 -> Document ID: 02qy72vt ; Score: 0.061
Top 22 -> Document ID: 5ugpul3v ; Score: 0.061
Top 23 -> Document ID: 9fkrf3tf ; Score: 0.06
Top 24 -> Document ID: t8s4s0wo ; Score: 0.06
Top 25 -> Document ID: aeogp8c7 ; Score: 0.059
Top 26 -> Document ID: 2wc1bxi1 ; Score: 0.059
Top 27 -> Document ID: oj5z1vmd ; Score: 0.059
Top 28 -> Document ID: 5sc821fe ; Score: 0.059
Top 29 -> Document ID: t1iuhx3a ; Score: 0.059
Top 30 -> Document ID: jsw6v0nf ; Score: 0.058
Top 31 -> Document ID: j2ybesoy ; Score: 0.058
Top 32 -> Document ID: stnjl8f8 ; Score: 0.058
Top 33 -> Document ID: i6um5iu2 ; Score: 0.058
Top 34 -> Document ID: olpvj5is ; Score: 0.057
Top 35 -> Document ID: k6ehxh8i ; Score: 0.057
Top 36 -> Document ID: rl2qxd03 ; Score: 0.057
Top 37 -> Document ID: sjrnu3f3 ; Score: 0.057
Top 38 -> Document ID: ot72top7 ; Score: 0.057
Top 39 -> Document ID: ne5r4d4b ; Score: 0.057
Top 40 -> Document ID: exbylvf2 ; Score: 0.056
Top 41 -> Document ID: pgiqxd7v ; Score: 0.056
Top 42 -> Document ID: 0y8lfjkx ; Score: 0.056
Top 43 -> Document ID: qp13h0un ; Score: 0.056
Top 44 -> Document ID: v08cs51n ; Score: 0.056
Top 45 -> Document ID: tsmwmz7d ; Score: 0.056
Top 46 -> Document ID: 2jn9bq7l ; Score: 0.056
Top 47 -> Document ID: 9rf9c75l ; Score: 0.056
Top 48 -> Document ID: li35ju4z ; Score: 0.055
Top 49 -> Document ID: hrb0shhg ; Score: 0.055
Top 50 -> Document ID: uk8rfroj ; Score: 0.055
Query ID: 15 ; Query: coronavirus outside body
Top 1 -> Document ID: hgau3922 ; Score: 0.412
Top 2 -> Document ID: 4068kzp0 ; Score: 0.336
Top 3 -> Document ID: 944w4qgq ; Score: 0.319
Top 4 -> Document ID: 4od8qt36 ; Score: 0.274
Top 5 -> Document ID: zh4bewsg ; Score: 0.269
Top 6 -> Document ID: b35wzqb0 ; Score: 0.259
Top 7 -> Document ID: 5g2hnk1x ; Score: 0.258
Top 8 -> Document ID: ti9b1etu ; Score: 0.258
Top 9 -> Document ID: fkcm9gek ; Score: 0.253
Top 10 -> Document ID: jzngtd06 ; Score: 0.249
Top 11 -> Document ID: xxvf635w ; Score: 0.249
Top 12 -> Document ID: 2w3bx6p8 ; Score: 0.247
Top 13 -> Document ID: w8dfhxyt ; Score: 0.246
Top 14 -> Document ID: j985e544 ; Score: 0.244
Top 15 -> Document ID: 7reqkx3h ; Score: 0.243
Top 16 -> Document ID: 6dt8mq6w ; Score: 0.243
Top 17 -> Document ID: u9jdb2nw ; Score: 0.243
Top 18 -> Document ID: 6s01qplg ; Score: 0.238
Top 19 -> Document ID: el1vyyj9 ; Score: 0.237
Top 20 -> Document ID: 1vehi4w4 ; Score: 0.236
Top 21 -> Document ID: u0fs6xcj ; Score: 0.235
Top 22 -> Document ID: 7ve9gs2a ; Score: 0.232
Top 23 -> Document ID: orqlbw9m ; Score: 0.231
Top 24 -> Document ID: eh5o6pgw ; Score: 0.23
Top 25 -> Document ID: qrx83fbo ; Score: 0.227
Top 26 -> Document ID: 2sfw6uy4 ; Score: 0.227
Top 27 -> Document ID: lwpzlhw2 ; Score: 0.226
Top 28 -> Document ID: 3p5jdg5u ; Score: 0.225
Top 29 -> Document ID: fjsrg656 ; Score: 0.225
Top 30 -> Document ID: 02qy72vt ; Score: 0.225
Top 31 -> Document ID: 5nue46dm ; Score: 0.225
Top 32 -> Document ID: 5ugpul3v ; Score: 0.224
Top 33 -> Document ID: uqgrjjwp ; Score: 0.223
Top 34 -> Document ID: 9fkrf3tf ; Score: 0.22
Top 35 -> Document ID: t8s4s0wo ; Score: 0.219
Top 36 -> Document ID: w2yv4461 ; Score: 0.219
Top 37 -> Document ID: aeogp8c7 ; Score: 0.218
Top 38 -> Document ID: oj5z1vmd ; Score: 0.217
Top 39 -> Document ID: 5sc821fe ; Score: 0.217
Top 40 -> Document ID: t1iuhx3a ; Score: 0.216
Top 41 -> Document ID: cr22vp8b ; Score: 0.215
Top 42 -> Document ID: jsw6v0nf ; Score: 0.214
Top 43 -> Document ID: j2ybesoy ; Score: 0.213
Top 44 -> Document ID: 332ey2v1 ; Score: 0.213
Top 45 -> Document ID: ecu579el ; Score: 0.213
Top 46 -> Document ID: xqhncvbh ; Score: 0.213
Top 47 -> Document ID: stnjl8f8 ; Score: 0.212
Top 48 -> Document ID: i6um5iu2 ; Score: 0.212
Top 49 -> Document ID: olpvj5is ; Score: 0.211
Top 50 -> Document ID: k6ehxh8i ; Score: 0.21
Query ID: 16 ; Query: how long does coronavirus survive on surfaces
Top 1 -> Document ID: hgau3922 ; Score: 0.24
Top 2 -> Document ID: tjplc5j6 ; Score: 0.216
Top 3 -> Document ID: 5gayhkxx ; Score: 0.187
Top 4 -> Document ID: 0y8lfjkx ; Score: 0.174
Top 5 -> Document ID: 80dfqjql ; Score: 0.163
Top 6 -> Document ID: hiw576og ; Score: 0.161
Top 7 -> Document ID: drgmqjbf ; Score: 0.159
Top 8 -> Document ID: 4068kzp0 ; Score: 0.159
Top 9 -> Document ID: hky6isk2 ; Score: 0.157
Top 10 -> Document ID: 8qauo907 ; Score: 0.155
Top 11 -> Document ID: 4ziz0llu ; Score: 0.153
Top 12 -> Document ID: fpckqvr5 ; Score: 0.152
Top 13 -> Document ID: 944w4qgq ; Score: 0.151
Top 14 -> Document ID: ur37plis ; Score: 0.149
Top 15 -> Document ID: 3u9m8ign ; Score: 0.149
Top 16 -> Document ID: fjsrg656 ; Score: 0.147
Top 17 -> Document ID: 90qq0xsw ; Score: 0.146
Top 18 -> Document ID: qa4rq9uu ; Score: 0.144
Top 19 -> Document ID: 1ktj39cc ; Score: 0.142
Top 20 -> Document ID: k9xhphpl ; Score: 0.141
Top 21 -> Document ID: pk8u9m7h ; Score: 0.14
Top 22 -> Document ID: yr1dq258 ; Score: 0.14
Top 23 -> Document ID: xxt9tqjw ; Score: 0.139
Top 24 -> Document ID: 57zdu3o2 ; Score: 0.137
Top 25 -> Document ID: qz68gtd4 ; Score: 0.137
Top 26 -> Document ID: smt0gi7a ; Score: 0.135
Top 27 -> Document ID: khpc9f98 ; Score: 0.135
Top 28 -> Document ID: 0e1qn4yv ; Score: 0.134
Top 29 -> Document ID: xdg5mkum ; Score: 0.134
Top 30 -> Document ID: 7qawvr2o ; Score: 0.134
Top 31 -> Document ID: ncytrtjm ; Score: 0.133
Top 32 -> Document ID: op98hkh9 ; Score: 0.133
Top 33 -> Document ID: 0dac26xk ; Score: 0.133
Top 34 -> Document ID: cyetlmgt ; Score: 0.131
Top 35 -> Document ID: e6e5nvn9 ; Score: 0.131
Top 36 -> Document ID: 7e8btgoo ; Score: 0.131
Top 37 -> Document ID: f6ikfoe8 ; Score: 0.131
Top 38 -> Document ID: iusv19qd ; Score: 0.131
Top 39 -> Document ID: peqkcix2 ; Score: 0.131
Top 40 -> Document ID: twf6g5t3 ; Score: 0.129
Top 41 -> Document ID: gnxbfcod ; Score: 0.127
Top 42 -> Document ID: kdnfnpla ; Score: 0.125
Top 43 -> Document ID: kdbggt42 ; Score: 0.124
Top 44 -> Document ID: ovrxczbj ; Score: 0.123
Top 45 -> Document ID: jtgcj91t ; Score: 0.122
Top 46 -> Document ID: flc25wlz ; Score: 0.122
Top 47 -> Document ID: abriptpb ; Score: 0.122
Top 48 -> Document ID: 5g2hnk1x ; Score: 0.122
Top 49 -> Document ID: rc00z760 ; Score: 0.122
Top 50 -> Document ID: pbq5fq92 ; Score: 0.121
Query ID: 17 ; Query: coronavirus clinical trials
Top 1 -> Document ID: 61ytvjrb ; Score: 0.673
Top 2 -> Document ID: wm0forsu ; Score: 0.627
Top 3 -> Document ID: b21szgvy ; Score: 0.561
Top 4 -> Document ID: iwsa760n ; Score: 0.56
Top 5 -> Document ID: t1wpujpm ; Score: 0.549
Top 6 -> Document ID: n2ida5g1 ; Score: 0.541
Top 7 -> Document ID: 1a0fj900 ; Score: 0.537
Top 8 -> Document ID: ufcvecwo ; Score: 0.524
Top 9 -> Document ID: jtx7ni9b ; Score: 0.521
Top 10 -> Document ID: lesa5u2n ; Score: 0.519
Top 11 -> Document ID: 79v0hdi9 ; Score: 0.509
Top 12 -> Document ID: fuljgago ; Score: 0.495
Top 13 -> Document ID: w4z69is6 ; Score: 0.494
Top 14 -> Document ID: lg45goe2 ; Score: 0.491
Top 15 -> Document ID: o8j17zzs ; Score: 0.487
Top 16 -> Document ID: nrnc8u28 ; Score: 0.484
Top 17 -> Document ID: ce8hrh5e ; Score: 0.479
Top 18 -> Document ID: 6o8dt2bg ; Score: 0.473
Top 19 -> Document ID: bv4dh9eu ; Score: 0.47
Top 20 -> Document ID: 4068kzp0 ; Score: 0.469
Top 21 -> Document ID: 7y1uoj8l ; Score: 0.464
Top 22 -> Document ID: s9mqv4lo ; Score: 0.461
Top 23 -> Document ID: h3mdrikn ; Score: 0.459
Top 24 -> Document ID: 1mjaycee ; Score: 0.457
Top 25 -> Document ID: w3737et4 ; Score: 0.449
Top 26 -> Document ID: kptkmgdm ; Score: 0.446
Top 27 -> Document ID: oean0n3k ; Score: 0.446
Top 28 -> Document ID: 944w4qgq ; Score: 0.445
Top 29 -> Document ID: rl66trp0 ; Score: 0.443
Top 30 -> Document ID: g6rpxady ; Score: 0.443
Top 31 -> Document ID: g0iwfpkg ; Score: 0.441
Top 32 -> Document ID: ert02x5u ; Score: 0.432
Top 33 -> Document ID: 8y3t0r2d ; Score: 0.431
Top 34 -> Document ID: dkmpayk4 ; Score: 0.431
Top 35 -> Document ID: o8383rfh ; Score: 0.431
Top 36 -> Document ID: i8eiqq6d ; Score: 0.43
Top 37 -> Document ID: wuf3s8m0 ; Score: 0.429
Top 38 -> Document ID: qzy4k1q8 ; Score: 0.428
Top 39 -> Document ID: 7nzws8jt ; Score: 0.427
Top 40 -> Document ID: 90tccg03 ; Score: 0.423
Top 41 -> Document ID: cy45w8vq ; Score: 0.422
Top 42 -> Document ID: hyihoelf ; Score: 0.419
Top 43 -> Document ID: pykx507p ; Score: 0.416
Top 44 -> Document ID: wit4v3n6 ; Score: 0.414
Top 45 -> Document ID: j2tm0ji5 ; Score: 0.414
Top 46 -> Document ID: wjcpvg0o ; Score: 0.414
Top 47 -> Document ID: 47d0wl98 ; Score: 0.411
Top 48 -> Document ID: rm2azbtp ; Score: 0.411
Top 49 -> Document ID: 9ajfi2ki ; Score: 0.409
Top 50 -> Document ID: 1r1rjw66 ; Score: 0.407
Query ID: 18 ; Query: masks prevent coronavirus
Top 1 -> Document ID: 9dj07sac ; Score: 0.583
Top 2 -> Document ID: 4068kzp0 ; Score: 0.486
Top 3 -> Document ID: li35ju4z ; Score: 0.469
Top 4 -> Document ID: nvq8gsq9 ; Score: 0.462
Top 5 -> Document ID: 944w4qgq ; Score: 0.461
Top 6 -> Document ID: iinq30l8 ; Score: 0.46
Top 7 -> Document ID: 4d979wj4 ; Score: 0.449
Top 8 -> Document ID: 2zanmu5z ; Score: 0.446
Top 9 -> Document ID: qz9rzie2 ; Score: 0.443
Top 10 -> Document ID: 9xzs1a1f ; Score: 0.436
Top 11 -> Document ID: ikxbwbqf ; Score: 0.434
Top 12 -> Document ID: 50yezncg ; Score: 0.427
Top 13 -> Document ID: 7cb88t8n ; Score: 0.426
Top 14 -> Document ID: 4t1pr449 ; Score: 0.422
Top 15 -> Document ID: wzmfmcpt ; Score: 0.421
Top 16 -> Document ID: h94k1g9k ; Score: 0.42
Top 17 -> Document ID: ee63ehmg ; Score: 0.418
Top 18 -> Document ID: sasspze6 ; Score: 0.418
Top 19 -> Document ID: pgiqxd7v ; Score: 0.415
Top 20 -> Document ID: z74suepj ; Score: 0.409
Top 21 -> Document ID: 4fnzg8qk ; Score: 0.409
Top 22 -> Document ID: 2qjy26ae ; Score: 0.407
Top 23 -> Document ID: l4tdjanh ; Score: 0.402
Top 24 -> Document ID: ua500pfa ; Score: 0.394
Top 25 -> Document ID: a7azoulm ; Score: 0.392
Top 26 -> Document ID: 6iwwsgqx ; Score: 0.392
Top 27 -> Document ID: ijol8071 ; Score: 0.388
Top 28 -> Document ID: pnpp5kgx ; Score: 0.388
Top 29 -> Document ID: iu1d9i57 ; Score: 0.386
Top 30 -> Document ID: sonxopa0 ; Score: 0.384
Top 31 -> Document ID: bab7iuzk ; Score: 0.383
Top 32 -> Document ID: ert02x5u ; Score: 0.383
Top 33 -> Document ID: kdnfnpla ; Score: 0.381
Top 34 -> Document ID: k8ik6gk0 ; Score: 0.381
Top 35 -> Document ID: gdr1dhbd ; Score: 0.381
Top 36 -> Document ID: pdjz4z8z ; Score: 0.38
Top 37 -> Document ID: bfftrrss ; Score: 0.379
Top 38 -> Document ID: x64cwmqf ; Score: 0.378
Top 39 -> Document ID: hv0vzyj0 ; Score: 0.378
Top 40 -> Document ID: xx785tpq ; Score: 0.377
Top 41 -> Document ID: 75k84bk1 ; Score: 0.375
Top 42 -> Document ID: d2knbzhl ; Score: 0.374
Top 43 -> Document ID: 5g2hnk1x ; Score: 0.374
Top 44 -> Document ID: 48uskynh ; Score: 0.373
Top 45 -> Document ID: e6mddw5o ; Score: 0.372
Top 46 -> Document ID: b49q7944 ; Score: 0.371
Top 47 -> Document ID: 7z7zxcm2 ; Score: 0.369
Top 48 -> Document ID: y83lg07p ; Score: 0.369
Top 49 -> Document ID: a1q8dvu7 ; Score: 0.368
Top 50 -> Document ID: eetg9v7s ; Score: 0.368
Query ID: 19 ; Query: what alcohol sanitizer kills coronavirus
Top 1 -> Document ID: 4068kzp0 ; Score: 0.266
Top 2 -> Document ID: 944w4qgq ; Score: 0.253
Top 3 -> Document ID: mcmazu1v ; Score: 0.24
Top 4 -> Document ID: 0pujch9v ; Score: 0.23
Top 5 -> Document ID: hjqotwtn ; Score: 0.228
Top 6 -> Document ID: 6rcezxjx ; Score: 0.228
Top 7 -> Document ID: 5g2hnk1x ; Score: 0.205
Top 8 -> Document ID: cza4qsv5 ; Score: 0.197
Top 9 -> Document ID: wmb5v9xf ; Score: 0.195
Top 10 -> Document ID: 1r1rjw66 ; Score: 0.194
Top 11 -> Document ID: j985e544 ; Score: 0.193
Top 12 -> Document ID: fway438n ; Score: 0.191
Top 13 -> Document ID: el1vyyj9 ; Score: 0.188
Top 14 -> Document ID: id4lozjr ; Score: 0.188
Top 15 -> Document ID: yr1dq258 ; Score: 0.187
Top 16 -> Document ID: u0fs6xcj ; Score: 0.186
Top 17 -> Document ID: i1udxq11 ; Score: 0.185
Top 18 -> Document ID: 7ve9gs2a ; Score: 0.184
Top 19 -> Document ID: orqlbw9m ; Score: 0.183
Top 20 -> Document ID: qrx83fbo ; Score: 0.18
Top 21 -> Document ID: 2sfw6uy4 ; Score: 0.18
Top 22 -> Document ID: twctbw7t ; Score: 0.179
Top 23 -> Document ID: lwpzlhw2 ; Score: 0.179
Top 24 -> Document ID: 3p5jdg5u ; Score: 0.178
Top 25 -> Document ID: fjsrg656 ; Score: 0.178
Top 26 -> Document ID: 02qy72vt ; Score: 0.178
Top 27 -> Document ID: qlm83r6n ; Score: 0.177
Top 28 -> Document ID: 5ugpul3v ; Score: 0.177
Top 29 -> Document ID: 9fkrf3tf ; Score: 0.174
Top 30 -> Document ID: t8s4s0wo ; Score: 0.174
Top 31 -> Document ID: jn94e6ix ; Score: 0.173
Top 32 -> Document ID: aeogp8c7 ; Score: 0.173
Top 33 -> Document ID: c1n994j6 ; Score: 0.172
Top 34 -> Document ID: oj5z1vmd ; Score: 0.172
